league,season,game,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFH,BFD,BFA,1XBH,1XBD,1XBA,BFEH,BFED,BFEA,BFE>2.5,BFE<2.5,BFEAHH,BFEAHA,BFCH,BFCD,BFCA,1XBCH,1XBCD,1XBCA,BFECH,BFECD,BFECA,BFEC>2.5,BFEC<2.5,BFECAHH,BFECAHA,date_norm,home_xg,away_xg,home_elo,away_elo,elo_diff,ï»¿Div,Date,Time,Referee,BFDH,BFDD,BFDA,BMGMH,BMGMD,BMGMA,BVH,BVD,BVA,CLH,CLD,CLA,BFDCH,BFDCD,BFDCA,BMGMCH,BMGMCD,BMGMCA,BVCH,BVCD,BVCA,CLCH,CLCD,CLCA,LBCH,LBCD,LBCA
ENG-Premier League,2526,,2026-03-14 12:30:00,West Ham,Man City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1746.12316895,1979.5435791,-233.42041014999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-14 15:00:00,Burnley,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1697.41235352,1844.31835938,-146.90600586000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-14 15:00:00,Crystal Palace,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1793.43347168,1785.33105469,8.102416989999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-14 15:00:00,Nott'm Forest,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1780.41491699,1802.05895996,-21.6440429700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-14 15:00:00,Sunderland,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1702.13769531,1825.00793457,-122.87023926000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-14 17:30:00,Chelsea,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1925.30371094,1874.52978516,50.7739257799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-15 14:00:00,Arsenal,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-15,,,2060.09692383,1822.35644531,237.7404785199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-15 14:00:00,Man United,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-15,,,1878.12097168,1933.72741699,-55.606445310000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-15 16:30:00,Liverpool,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-15,,,1952.64709473,1811.74987793,140.89721680000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-16 20:00:00,Brentford,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16,,,1857.94604492,1673.60400391,184.34204101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-02-18 20:00:00,Wolves,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-18,,,1673.60400391,2060.09692383,-386.49291991999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-20 20:00:00,Bournemouth,Man United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-20,,,1844.31835938,1878.12097168,-33.802612299999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-21 12:30:00,Brighton,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1825.00793457,1952.64709473,-127.63916015999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-21 15:00:00,Fulham,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1802.05895996,1697.41235352,104.64660644000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-21 15:00:00,Man City,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1979.5435791,1793.43347168,186.11010742000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-21 17:30:00,Everton,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1822.35644531,1925.30371094,-102.94726562999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-21 20:00:00,Leeds,Brentford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1785.33105469,1857.94604492,-72.6149902300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-22 12:00:00,Newcastle,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-22,,,1874.52978516,1702.13769531,172.39208985000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-22 14:15:00,Aston Villa,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-22,,,1933.72741699,1746.12316895,187.6042480399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-03-22 14:15:00,Tottenham,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-22,,,1811.74987793,1780.41491699,31.334960939999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Arsenal,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,2060.09692383,1844.31835938,215.77856444999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Brentford,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1857.94604492,1822.35644531,35.58959961000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Burnley,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1697.41235352,1825.00793457,-127.59558105000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Chelsea,Man City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1925.30371094,1979.5435791,-54.239868160000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Crystal Palace,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1793.43347168,1874.52978516,-81.09631348000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Liverpool,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1952.64709473,1802.05895996,150.5881347699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Man United,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1878.12097168,1785.33105469,92.78991698999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Nott'm Forest,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1780.41491699,1933.72741699,-153.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,Sunderland,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1702.13769531,1811.74987793,-109.61218261999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-11-04 15:00:00,West Ham,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1746.12316895,1673.60400391,72.51916503999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Aston Villa,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1933.72741699,1702.13769531,231.5897216799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Brentford,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1857.94604492,1802.05895996,55.88708496000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Chelsea,Man United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1925.30371094,1878.12097168,47.18273926000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Crystal Palace,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1793.43347168,1746.12316895,47.310302729999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Everton,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1822.35644531,1952.64709473,-130.2906494199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Leeds,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1785.33105469,1673.60400391,111.7270507799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Man City,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1979.5435791,2060.09692383,-80.55334472999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Newcastle,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1874.52978516,1844.31835938,30.211425780000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Nott'm Forest,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1780.41491699,1697.41235352,83.00256347000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-18 15:00:00,Tottenham,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-18,,,1811.74987793,1825.00793457,-13.258056640000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Arsenal,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,2060.09692383,1874.52978516,185.56713866999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Bournemouth,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1844.31835938,1785.33105469,58.987304689999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Brighton,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1825.00793457,1925.30371094,-100.29577636999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Burnley,Man City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1697.41235352,1979.5435791,-282.1312255800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Fulham,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1802.05895996,1933.72741699,-131.6684570299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Liverpool,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1952.64709473,1793.43347168,159.21362305000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Man United,Brentford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1878.12097168,1857.94604492,20.174926759999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Sunderland,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1702.13769531,1780.41491699,-78.27722167999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,West Ham,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1746.12316895,1822.35644531,-76.23327635999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-04-25 15:00:00,Wolves,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25,,,1673.60400391,1811.74987793,-138.14587401999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2526,,2026-02-05 15:00:00,Arsenal,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-05,,,2056.45019531,1822.67736816,233.77282714999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
