league,season,date,home_team,away_team,FTHG,FTAG,FTR,home_xg,away_xg,home_elo,away_elo,elo_diff,home_form_l5,home_form_l10,home_finishing_efficiency_l5,home_finishing_efficiency_l10,home_attacking_xg_l5,home_attacking_xg_l10,home_defensive_xg_l5,home_defensive_xg_l10,home_rest_days,away_form_l5,away_form_l10,away_finishing_efficiency_l5,away_finishing_efficiency_l10,away_attacking_xg_l5,away_attacking_xg_l10,away_defensive_xg_l5,away_defensive_xg_l10,away_rest_days,form_diff_l5,form_diff_l10,attack_vs_defense_l5,defense_vs_attack_l5
ENG-Premier League,2526,2026-05-24,Crystal Palace,Arsenal,,,,,,1793.43347168,2060.09692383,-266.66345215,0.0,3.0,-0.12760000000000016,-0.028002000000000304,2.1276,1.5280020000000012,0.691273,0.7145354999999998,7.0,1.0,4.0,0.21582,1.0109049999999997,0.78418,0.9890949999999998,1.81154,1.1193824999999997,7.0,-1.0,-1.0,0.31606000000000023,-0.09290699999999996
ENG-Premier League,2526,2026-05-24,Fulham,Newcastle,,,,,,1802.05895996,1874.52978516,-72.47082520000004,0.0,0.0,-1.05283,-1.1270449999999999,1.05283,1.6270449999999996,1.67722,1.7825000000000004,7.0,3.0,3.0,-0.46991000000000005,-0.8957050000000006,2.46991,2.8957049999999995,1.68925,1.6697350000000002,7.0,-3.0,-3.0,-0.63642,-0.7926900000000001
ENG-Premier League,2526,2026-05-24,Liverpool,Brentford,,,,,,1952.64709473,1857.94604492,94.70104980999986,3.0,3.0,-2.08172,-1.1741200000000005,3.08172,2.1741200000000003,0.693794,1.5542770000000001,7.0,1.0,4.0,-0.8115399999999999,0.2691199999999999,1.81154,1.7308800000000004,0.78418,2.0528400000000007,7.0,2.0,-1.0,2.2975399999999997,-1.117746
ENG-Premier League,2526,2026-05-24,Man City,Aston Villa,,,,,,1979.5435791,1933.72741699,45.81616211000005,3.0,6.0,1.32278,0.4540100000000001,1.67722,2.0459899999999998,1.05283,1.1596749999999998,7.0,3.0,4.0,0.42386199999999996,0.38868300000000033,0.576138,0.6113170000000001,0.481306,1.1538830000000002,7.0,0.0,2.0,1.195914,0.4766919999999999
ENG-Premier League,2526,2026-05-24,Nott'm Forest,Bournemouth,,,,,,1780.41491699,1844.31835938,-63.90344239000001,1.0,1.0,-3.69094,-2.17587,3.69094,2.6758699999999997,0.406959,1.8943745,7.0,3.0,4.0,0.5879000000000001,-0.1192799999999995,1.4121,1.6192799999999992,2.33114,1.4888180000000002,7.0,-2.0,-3.0,1.3598,-1.0051409999999998
ENG-Premier League,2526,2026-05-24,Sunderland,Chelsea,,,,,,1702.13769531,1925.30371094,-223.16601562999995,0.0,0.0,-0.693794,-0.5605094999999998,0.693794,0.5605094999999998,3.08172,2.137865000000001,7.0,1.0,4.0,-1.21176,-0.9872699999999996,3.21176,3.487269999999999,1.28948,1.2015999999999996,7.0,-1.0,-4.0,-0.5956859999999999,-0.13004000000000016
ENG-Premier League,2526,2026-05-24,Tottenham,Everton,,,,,,1811.74987793,1822.35644531,-10.606567380000117,0.0,0.0,-0.6892499999999999,-0.6413269999999995,1.68925,1.141327,2.46991,2.317835,7.0,0.0,3.0,-1.33114,-0.6094600000000006,2.33114,2.10946,1.4121,1.8066800000000005,7.0,0.0,-3.0,0.27715,0.13877000000000006
ENG-Premier League,2526,2026-05-24,West Ham,Leeds,,,,,,1746.12316895,1785.33105469,-39.20788573999994,1.0,4.0,-0.30746000000000007,0.28511999999999915,1.30746,1.2148800000000004,0.735767,1.2911034999999997,7.0,1.0,4.0,0.71052,0.16436500000000004,1.28948,2.3356350000000003,3.21176,2.43628,7.0,0.0,0.0,-1.9042999999999999,-0.553713
ESP-La Liga,2526,2026-05-24,Alaves,Vallecano,,,,,,1600.39074707,1605.65222168,-5.261474609999823,0.0,0.0,-3.01162,-3.01162,3.01162,3.01162,1.7859,1.7859,7.0,0.0,0.0,-0.06935000000000002,-0.06935000000000002,1.06935,1.06935,2.30208,2.30208,7.0,0.0,0.0,0.7095400000000001,0.71655
ESP-La Liga,2526,2026-05-24,Betis,Levante,,,,,,1747.15856934,1583.8302002,163.32836913999995,3.0,3.0,0.16016200000000003,0.16016200000000003,0.839838,0.839838,0.625525,0.625525,7.0,0.0,0.0,1.3846889999999998,1.3846889999999998,0.615311,0.615311,2.77377,2.77377,7.0,3.0,3.0,-1.933932,0.010213999999999945
ESP-La Liga,2526,2026-05-24,Celta,Sevilla,,,,,,1687.43505859,1595.36975098,92.06530761,0.0,0.0,-1.0351,-1.0351,2.0351,2.0351,1.00253,1.00253,7.0,1.0,1.0,0.04175300000000004,0.04175300000000004,0.958247,0.958247,2.60199,2.60199,7.0,-1.0,-1.0,-0.5668899999999999,0.04428299999999996
ESP-La Liga,2526,2026-05-24,Espanol,Sociedad,,,,,,1624.94543457,1674.51550293,-49.57006835999982,0.0,0.0,0.25525299999999995,0.25525299999999995,0.744747,0.744747,1.53925,1.53925,7.0,3.0,3.0,1.2281,1.2281,1.7719,1.7719,1.08664,1.08664,7.0,-3.0,-3.0,-0.341893,-0.23265000000000002
ESP-La Liga,2526,2026-05-24,Getafe,Osasuna,,,,,,1605.24279785,1668.7401123,-63.497314449999976,3.0,3.0,0.21409999999999996,0.21409999999999996,1.7859,1.7859,3.01162,3.01162,7.0,3.0,3.0,0.9974700000000001,0.9974700000000001,1.00253,1.00253,2.0351,2.0351,7.0,0.0,0.0,-0.24919999999999987,2.0090900000000005
ESP-La Liga,2526,2026-05-24,Mallorca,Oviedo,,,,,,1621.03234863,1542.49707031,78.53527831999986,0.0,0.0,-1.01087,-1.01087,1.01087,1.01087,2.48168,2.48168,7.0,3.0,3.0,,,,,,,7.0,-3.0,-3.0,,
ESP-La Liga,2526,2026-05-24,Real Madrid,Ath Bilbao,,,,,,1912.31481934,1690.70043945,221.61437989,3.0,3.0,0.95424,0.95424,1.04576,1.04576,0.571838,0.571838,7.0,3.0,3.0,1.2262300000000002,1.2262300000000002,2.77377,2.77377,0.615311,0.615311,7.0,0.0,0.0,0.43044899999999997,-2.201932
ESP-La Liga,2526,2026-05-24,Villarreal,Ath Madrid,,,,,,1735.04406738,1830.80102539,-95.75695801000006,3.0,3.0,2.46075,2.46075,1.53925,1.53925,0.744747,0.744747,7.0,0.0,0.0,-0.625525,-0.625525,0.625525,0.625525,0.839838,0.839838,7.0,3.0,3.0,0.699412,0.11922200000000005
ESP-La Liga,2526,2026-05-24,Valencia,Barcelona,,,,,,1630.55126953,1938.57006836,-308.0187988300001,0.0,0.0,-0.571838,-0.571838,0.571838,0.571838,1.04576,1.04576,7.0,3.0,3.0,0.5183200000000001,0.5183200000000001,2.48168,2.48168,1.01087,1.01087,7.0,-3.0,-3.0,-0.439032,-1.4359199999999999
ESP-La Liga,2526,2026-05-24,Girona,Elche,,,,,,1608.30773926,1581.19250488,27.11523438000017,1.0,1.0,-1.6019899999999998,-1.6019899999999998,2.60199,2.60199,0.958247,0.958247,7.0,0.0,0.0,-0.08664000000000005,-0.08664000000000005,1.08664,1.08664,1.7719,1.7719,7.0,1.0,1.0,0.8300899999999998,-0.1283930000000001
ITA-Serie A,2526,2026-05-24,Bologna,Inter,,,,,,1688.95678711,1935.36364746,-246.40686035,0.0,0.0,-1.64658,-1.64658,1.64658,1.64658,0.193041,0.193041,7.0,3.0,3.0,2.24888,2.24888,2.75112,2.75112,0.721597,0.721597,7.0,-3.0,-3.0,0.9249829999999999,-2.5580789999999998
ITA-Serie A,2526,2026-05-24,Cremonese,Como,,,,,,1557.72375488,1736.55407715,-178.83032227000012,0.0,0.0,0.08519399999999999,0.08519399999999999,0.914806,0.914806,3.12119,3.12119,7.0,1.0,1.0,-5.96884,-5.96884,5.96884,5.96884,0.785014,0.785014,7.0,-1.0,-1.0,0.12979200000000002,-2.8476500000000002
ITA-Serie A,2526,2026-05-24,Fiorentina,Atalanta,,,,,,1645.61462402,1790.18823242,-144.5736084,1.0,1.0,0.72797,0.72797,1.27203,1.27203,1.0134,1.0134,7.0,3.0,3.0,-1.12119,-1.12119,3.12119,3.12119,0.914806,0.914806,7.0,-2.0,-2.0,0.357224,-2.1077899999999996
ITA-Serie A,2526,2026-05-24,Lazio,Pisa,,,,,,1721.56140137,1519.54919434,202.01220703000013,1.0,1.0,1.191176,1.191176,0.808824,0.808824,2.85607,2.85607,7.0,1.0,1.0,-1.26143,-1.26143,1.26143,1.26143,0.0783843,0.0783843,7.0,0.0,0.0,0.7304397,1.5946399999999998
ITA-Serie A,2526,2026-05-24,Lecce,Genoa,,,,,,1557.09606934,1626.42260742,-69.32653808000009,3.0,3.0,-0.18624000000000018,-0.18624000000000018,2.18624,2.18624,0.895031,0.895031,7.0,0.0,0.0,0.6753800000000001,0.6753800000000001,1.32462,1.32462,1.89784,1.89784,7.0,3.0,3.0,0.2884000000000002,-0.4295889999999999
ITA-Serie A,2526,2026-05-24,Milan,Cagliari,,,,,,1833.3190918,1616.90344238,216.4156494200001,3.0,3.0,-0.35768999999999984,-0.35768999999999984,3.35769,3.35769,0.440526,0.440526,7.0,0.0,0.0,-0.613133,-0.613133,0.613133,0.613133,2.20426,2.20426,7.0,3.0,3.0,1.1534299999999997,-0.17260700000000007
ITA-Serie A,2526,2026-05-24,Napoli,Udinese,,,,,,1802.6505127,1623.22949219,179.42102051000006,3.0,3.0,1.10216,1.10216,1.89784,1.89784,1.32462,1.32462,7.0,0.0,0.0,0.10496899999999998,0.10496899999999998,0.895031,0.895031,2.18624,2.18624,7.0,3.0,3.0,-0.2884000000000002,0.4295889999999999
ITA-Serie A,2526,2026-05-24,Parma,Sassuolo,,,,,,1600.06640625,1616.17126465,-16.104858400000012,3.0,3.0,0.806959,0.806959,0.193041,0.193041,1.64658,1.64658,7.0,0.0,0.0,-0.721597,-0.721597,0.721597,0.721597,2.75112,2.75112,7.0,3.0,3.0,-2.5580789999999998,0.9249829999999999
ITA-Serie A,2526,2026-05-24,Torino,Juventus,,,,,,1630.54516602,1822.34020996,-191.7950439400001,1.0,1.0,0.9865999999999999,0.9865999999999999,1.0134,1.0134,1.27203,1.27203,7.0,1.0,1.0,-0.8560699999999999,-0.8560699999999999,2.85607,2.85607,0.808824,0.808824,7.0,0.0,0.0,0.2045760000000001,-1.58404
ITA-Serie A,2526,2026-05-24,Verona,Roma,,,,,,1533.97607422,1803.15795898,-269.18188476,1.0,1.0,-0.0783843,-0.0783843,0.0783843,0.0783843,1.26143,1.26143,7.0,3.0,3.0,-0.2042600000000001,-0.2042600000000001,2.20426,2.20426,0.613133,0.613133,7.0,-2.0,-2.0,-0.5347487000000001,-0.9428300000000001
GER-Bundesliga,2526,2026-06-03,Bayern Munich,M'gladbach,,,,,,1976.04528809,1622.73962402,353.3056640699999,3.0,3.0,-1.3782699999999997,-1.3782699999999997,6.37827,6.37827,2.66829,2.66829,18.0,1.0,1.0,0.216522,0.216522,0.783478,0.783478,0.741257,0.741257,18.0,2.0,2.0,5.637013,1.8848119999999997
ESP-La Liga,2526,2026-07-02,Vallecano,Oviedo,,,,,,1605.65222168,1542.49707031,63.155151369999885,0.0,0.0,-0.06935000000000002,-0.06935000000000002,1.06935,1.06935,2.30208,2.30208,39.0,3.0,3.0,,,,,,,39.0,-3.0,-3.0,,
FRA-Ligue 1,2526,2026-07-03,Auxerre,Strasbourg,,,,,,1559.32299805,1693.69299316,-134.36999511,1.0,1.0,-1.27393,-1.27393,1.27393,1.27393,0.758207,0.758207,49.0,0.0,0.0,0.48706000000000005,0.48706000000000005,0.51294,0.51294,0.856821,0.856821,49.0,1.0,1.0,0.41710899999999995,0.245267
FRA-Ligue 1,2526,2026-07-03,Brest,Le Havre,,,,,,1642.77844238,1566.65551758,76.12292479999996,3.0,3.0,0.16494999999999993,0.16494999999999993,1.83505,1.83505,1.2009,1.2009,49.0,3.0,3.0,1.143179,1.143179,0.856821,0.856821,0.51294,0.51294,49.0,0.0,0.0,1.3221100000000001,0.344079
FRA-Ligue 1,2526,2026-07-03,Lens,Metz,,,,,,1756.93359375,1521.32727051,235.60632323999997,3.0,3.0,-0.6036699999999999,-0.6036699999999999,1.60367,1.60367,0.407119,0.407119,49.0,1.0,1.0,-0.397871,-0.397871,0.397871,0.397871,1.34676,1.34676,49.0,2.0,2.0,0.25690999999999997,0.009248000000000034
FRA-Ligue 1,2526,2026-07-03,Lille,Lorient,,,,,,1700.66760254,1616.08728027,84.5803222699999,1.0,1.0,-0.390671,-0.390671,0.390671,0.390671,0.616999,0.616999,49.0,0.0,0.0,1.222973,1.222973,0.777027,0.777027,1.20179,1.20179,49.0,1.0,1.0,-0.8111189999999999,-0.16002800000000006
FRA-Ligue 1,2526,2026-07-03,Lyon,Paris FC,,,,,,1768.59082031,1541.73071289,226.86010742000008,3.0,3.0,0.38300100000000004,0.38300100000000004,0.616999,0.616999,0.390671,0.390671,49.0,1.0,1.0,-0.758207,-0.758207,0.758207,0.758207,1.27393,1.27393,49.0,2.0,2.0,-0.656931,-0.367536
FRA-Ligue 1,2526,2026-07-03,Nantes,Angers,,,,,,1519.63806152,1570.98925781,-51.35119628999996,0.0,0.0,-0.20178999999999991,-0.20178999999999991,1.20179,1.20179,0.777027,0.777027,49.0,3.0,3.0,-0.17089,-0.17089,1.17089,1.17089,0.691991,0.691991,49.0,-3.0,-3.0,0.5097989999999999,-0.39386299999999996
FRA-Ligue 1,2526,2026-07-03,Nice,Rennes,,,,,,1590.06481934,1653.82189941,-63.75708007000003,1.0,1.0,-0.455943,-0.455943,0.455943,0.455943,0.827302,0.827302,49.0,0.0,0.0,-0.427968,-0.427968,1.80204,1.80204,4.17604,4.17604,49.0,1.0,1.0,-3.7200970000000004,-0.9747380000000001
FRA-Ligue 1,2526,2026-07-03,Paris SG,Monaco,,,,,,1957.35595703,1681.03063965,276.3253173799999,3.0,3.0,0.36922999999999995,0.36922999999999995,4.17604,4.403405,1.80204,1.354075,49.0,1.0,1.0,-0.827302,-0.827302,0.827302,0.827302,0.455943,0.455943,49.0,2.0,2.0,3.7200970000000004,0.9747380000000001
FRA-Ligue 1,2526,2026-07-03,Toulouse,Marseille,,,,,,1652.88696289,1738.30224609,-85.41528319999998,0.0,0.0,-0.691991,-0.691991,0.691991,0.691991,1.17089,1.17089,49.0,0.0,0.0,-0.90611,-0.90611,0.90611,0.90611,4.63077,4.63077,49.0,0.0,0.0,-3.9387790000000003,0.26478
GER-Bundesliga,2526,2026-07-03,Heidenheim,Hoffenheim,,,,,,1515.38146973,1721.77478027,-206.39331054000013,0.0,0.0,-1.04614,-1.04614,1.04614,1.04614,1.55106,1.55106,48.0,0.0,0.0,-1.6682899999999998,-1.6682899999999998,2.66829,2.66829,6.37827,6.37827,48.0,0.0,0.0,-5.332129999999999,-1.1172299999999997
GER-Bundesliga,2526,2026-07-03,Wolfsburg,Hamburg,,,,,,1604.05615234,1583.98303223,20.07312010999999,0.0,0.0,-1.02751,-1.02751,2.02751,2.02751,1.70601,1.70601,48.0,3.0,3.0,0.4489399999999999,0.4489399999999999,1.55106,1.55106,1.04614,1.04614,48.0,-3.0,-3.0,0.9813699999999999,0.15494999999999992
GER-Bundesliga,2526,2026-07-03,RB Leipzig,Augsburg,,,,,,1741.92382812,1605.57751465,136.34631347000004,3.0,3.0,-1.0577,-1.0577,3.0577,3.0577,1.12167,1.12167,48.0,0.0,0.0,-1.35939,-1.35939,1.35939,1.35939,3.00656,3.00656,48.0,3.0,3.0,0.051140000000000185,-0.23772000000000015
GER-Bundesliga,2526,2026-07-03,Mainz,Stuttgart,,,,,,1662.87451172,1747.33569336,-84.46118163999995,3.0,3.0,-1.00656,-1.00656,3.00656,3.00656,1.35939,1.35939,48.0,0.0,0.0,0.08737300000000003,0.08737300000000003,0.912627,0.912627,1.66217,1.66217,48.0,3.0,3.0,1.34439,0.44676300000000013
GER-Bundesliga,2526,2026-07-03,Freiburg,Leverkusen,,,,,,1699.19946289,1811.3359375,-112.13647461000004,3.0,3.0,0.63548,0.63548,0.36452,0.36452,1.12332,1.12332,48.0,1.0,1.0,0.25874299999999995,0.25874299999999995,0.741257,0.741257,0.783478,0.783478,48.0,2.0,2.0,-0.418958,0.38206300000000004
GER-Bundesliga,2526,2026-07-03,FC Koln,Dortmund,,,,,,1574.85571289,1838.93371582,-264.07800293000014,0.0,0.0,-0.12166999999999994,-0.12166999999999994,1.12167,1.12167,3.0577,3.0577,48.0,3.0,3.0,0.29399,0.29399,1.70601,1.70601,2.02751,2.02751,48.0,-3.0,-3.0,-0.90584,1.35169
ESP-La Liga,2526,2026-08-03,Ath Bilbao,Barcelona,,,,,,1690.70043945,1938.57006836,-247.86962891000007,3.0,3.0,1.2262300000000002,1.2262300000000002,2.77377,2.77377,0.615311,0.615311,71.0,3.0,3.0,0.5183200000000001,0.5183200000000001,2.48168,2.48168,1.01087,1.01087,71.0,0.0,0.0,1.7629,-1.8663689999999997
ESP-La Liga,2526,2026-08-03,Ath Madrid,Sociedad,,,,,,1830.80102539,1674.51550293,156.28552246000004,0.0,0.0,-0.625525,-0.625525,0.625525,0.625525,0.839838,0.839838,71.0,3.0,3.0,1.2281,1.2281,1.7719,1.7719,1.08664,1.08664,71.0,-3.0,-3.0,-0.46111500000000005,-0.9320620000000001
ESP-La Liga,2526,2026-08-03,Celta,Real Madrid,,,,,,1687.43505859,1912.31481934,-224.8797607500001,0.0,0.0,-1.0351,-1.0351,2.0351,2.0351,1.00253,1.00253,71.0,3.0,3.0,0.95424,0.95424,1.04576,1.04576,0.571838,0.571838,71.0,-3.0,-3.0,1.4632619999999998,-0.0432300000000001
ESP-La Liga,2526,2026-08-03,Espanol,Oviedo,,,,,,1624.94543457,1542.49707031,82.44836426000006,0.0,0.0,0.25525299999999995,0.25525299999999995,0.744747,0.744747,1.53925,1.53925,71.0,3.0,3.0,,,,,,,32.0,-3.0,-3.0,,
ESP-La Liga,2526,2026-08-03,Valencia,Alaves,,,,,,1630.55126953,1600.39074707,30.16052245999981,0.0,0.0,-0.571838,-0.571838,0.571838,0.571838,1.04576,1.04576,71.0,0.0,0.0,-3.01162,-3.01162,3.01162,3.01162,1.7859,1.7859,71.0,0.0,0.0,-1.2140620000000002,-1.9658600000000002
ESP-La Liga,2526,2026-08-03,Getafe,Betis,,,,,,1605.24279785,1747.15856934,-141.91577149,3.0,3.0,0.21409999999999996,0.21409999999999996,1.7859,1.7859,3.01162,3.01162,71.0,3.0,3.0,0.16016200000000003,0.16016200000000003,0.839838,0.839838,0.625525,0.625525,71.0,0.0,0.0,1.1603750000000002,2.1717820000000003
ESP-La Liga,2526,2026-08-03,Villarreal,Elche,,,,,,1735.04406738,1581.19250488,153.8515625,3.0,3.0,2.46075,2.46075,1.53925,1.53925,0.744747,0.744747,71.0,0.0,0.0,-0.08664000000000005,-0.08664000000000005,1.08664,1.08664,1.7719,1.7719,71.0,3.0,3.0,-0.23265000000000002,-0.341893
ESP-La Liga,2526,2026-08-03,Levante,Girona,,,,,,1583.8302002,1608.30773926,-24.477539060000023,0.0,0.0,1.3846889999999998,1.3846889999999998,0.615311,0.615311,2.77377,2.77377,71.0,1.0,1.0,-1.6019899999999998,-1.6019899999999998,2.60199,2.60199,0.958247,0.958247,71.0,-1.0,-1.0,-0.3429359999999999,0.17178000000000004
ESP-La Liga,2526,2026-08-03,Osasuna,Mallorca,,,,,,1668.7401123,1621.03234863,47.70776367000008,3.0,3.0,0.9974700000000001,0.9974700000000001,1.00253,1.00253,2.0351,2.0351,71.0,0.0,0.0,-1.01087,-1.01087,1.01087,1.01087,2.48168,2.48168,71.0,3.0,3.0,-1.47915,1.02423
ESP-La Liga,2526,2026-08-03,Sevilla,Vallecano,,,,,,1595.36975098,1605.65222168,-10.282470699999976,1.0,1.0,0.04175300000000004,0.04175300000000004,0.958247,0.958247,2.60199,2.60199,71.0,0.0,0.0,-0.06935000000000002,-0.06935000000000002,1.06935,1.06935,2.30208,2.30208,32.0,1.0,1.0,-1.343833,1.5326399999999998
