league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ITA-Serie A,1516,2015-12-06 Carpi-AC Milan,2,2015,700,2015-12-06 23:45:00,103,111,Carpi,AC Milan,MIL,CAP,0,0,0.413865,0.859272,True,True,https://understat.com/match/700
ITA-Serie A,1516,2015-12-06 Fiorentina-Udinese,2,2015,696,2015-12-06 18:00:00,110,99,Fiorentina,Udinese,UDI,FIO,3,0,2.02848,0.925195,True,True,https://understat.com/match/696
ITA-Serie A,1516,2015-12-06 Frosinone-Chievo,2,2015,697,2015-12-06 18:00:00,112,109,Frosinone,Chievo,CHI,FRO,0,2,1.23162,1.2951,True,True,https://understat.com/match/697
ITA-Serie A,1516,2015-12-06 Sampdoria-Sassuolo,2,2015,699,2015-12-06 21:00:00,102,104,Sampdoria,Sassuolo,SAS,SAM,1,3,0.631223,2.65301,True,True,https://understat.com/match/699
ITA-Serie A,1516,2015-12-06 Verona-Empoli,2,2015,698,2015-12-06 18:00:00,94,108,Verona,Empoli,EMP,VER,0,1,1.40759,0.644992,True,True,https://understat.com/match/698
ITA-Serie A,1516,2015-12-12 Genoa-Bologna,2,2015,701,2015-12-12 18:00:00,101,97,Genoa,Bologna,BOL,GEN,0,1,2.2972,0.889109,True,True,https://understat.com/match/701
ITA-Serie A,1516,2015-12-12 Palermo-Frosinone,2,2015,702,2015-12-12 21:00:00,100,112,Palermo,Frosinone,FRO,PAL,4,1,2.74774,1.49153,True,True,https://understat.com/match/702
ITA-Serie A,1516,2015-12-12 Udinese-Inter,2,2015,703,2015-12-12 23:45:00,99,106,Udinese,Inter,INT,UDI,0,4,1.56304,1.76294,True,True,https://understat.com/match/703
ITA-Serie A,1516,2015-12-13 AC Milan-Verona,2,2015,704,2015-12-13 18:00:00,111,94,AC Milan,Verona,VER,MIL,1,1,1.44621,1.06932,True,True,https://understat.com/match/704
ITA-Serie A,1516,2015-12-13 Chievo-Atalanta,2,2015,705,2015-12-13 18:00:00,109,107,Chievo,Atalanta,ATA,CHI,1,0,1.55883,0.108307,True,True,https://understat.com/match/705
ITA-Serie A,1516,2015-12-13 Empoli-Carpi,2,2015,706,2015-12-13 18:00:00,108,103,Empoli,Carpi,CAP,EMP,3,0,1.76158,1.39607,True,True,https://understat.com/match/706
ITA-Serie A,1516,2015-12-13 Juventus-Fiorentina,2,2015,708,2015-12-13 23:45:00,98,110,Juventus,Fiorentina,FIO,JUV,3,1,1.68301,0.886683,True,True,https://understat.com/match/708
ITA-Serie A,1516,2015-12-13 Napoli-Roma,2,2015,707,2015-12-13 21:00:00,105,95,Napoli,Roma,ROM,NAP,0,0,1.42523,0.230838,True,True,https://understat.com/match/707
ITA-Serie A,1516,2015-12-14 Lazio-Sampdoria,2,2015,709,2015-12-14 23:45:00,96,102,Lazio,Sampdoria,SAM,LAZ,1,1,0.821242,0.420474,True,True,https://understat.com/match/709
ITA-Serie A,1516,2015-12-19 Bologna-Empoli,2,2015,710,2015-12-19 23:45:00,97,108,Bologna,Empoli,EMP,BOL,2,3,1.25861,1.9478,True,True,https://understat.com/match/710
ITA-Serie A,1516,2015-12-20 Atalanta-Napoli,2,2015,713,2015-12-20 18:00:00,107,105,Atalanta,Napoli,NAP,ATA,1,3,0.799558,3.81906,True,True,https://understat.com/match/713
ITA-Serie A,1516,2015-12-20 Carpi-Juventus,2,2015,711,2015-12-20 15:30:00,103,98,Carpi,Juventus,JUV,CAP,2,3,1.00082,1.66604,True,True,https://understat.com/match/711
ITA-Serie A,1516,2015-12-20 Fiorentina-Chievo,2,2015,712,2015-12-20 18:00:00,110,109,Fiorentina,Chievo,CHI,FIO,2,0,1.00227,0.228348,True,True,https://understat.com/match/712
ITA-Serie A,1516,2015-12-20 Frosinone-AC Milan,2,2015,718,2015-12-20 21:00:00,112,111,Frosinone,AC Milan,MIL,FRO,2,4,1.03341,3.94009,True,True,https://understat.com/match/718
ITA-Serie A,1516,2015-12-20 Inter-Lazio,2,2015,719,2015-12-20 23:45:00,106,96,Inter,Lazio,LAZ,INT,1,2,0.52033,1.39821,True,True,https://understat.com/match/719
ITA-Serie A,1516,2015-12-20 Roma-Genoa,2,2015,715,2015-12-20 18:00:00,95,101,Roma,Genoa,GEN,ROM,2,0,2.12232,0.888835,True,True,https://understat.com/match/715
ITA-Serie A,1516,2015-12-20 Sampdoria-Palermo,2,2015,716,2015-12-20 21:00:00,102,100,Sampdoria,Palermo,PAL,SAM,2,0,1.59365,0.647545,True,True,https://understat.com/match/716
ITA-Serie A,1516,2015-12-20 Torino-Udinese,2,2015,717,2015-12-20 21:00:00,113,99,Torino,Udinese,UDI,TOR,0,1,0.50199,1.52143,True,True,https://understat.com/match/717
ITA-Serie A,1516,2015-12-20 Verona-Sassuolo,2,2015,714,2015-12-20 18:00:00,94,104,Verona,Sassuolo,SAS,VER,1,1,1.16023,1.49577,True,True,https://understat.com/match/714
ITA-Serie A,1516,2016-01-05 Genoa-Sampdoria,2,2015,720,2016-01-05 23:45:00,101,102,Genoa,Sampdoria,SAM,GEN,2,3,2.02544,1.17866,True,True,https://understat.com/match/720
ITA-Serie A,1516,2016-01-06 AC Milan-Bologna,2,2015,727,2016-01-06 18:00:00,111,97,AC Milan,Bologna,BOL,MIL,0,1,1.77385,1.25169,True,True,https://understat.com/match/727
ITA-Serie A,1516,2016-01-06 Chievo-Roma,2,2015,722,2016-01-06 18:00:00,109,95,Chievo,Roma,ROM,CHI,3,3,1.7967,2.52768,True,True,https://understat.com/match/722
ITA-Serie A,1516,2016-01-06 Empoli-Inter,2,2015,728,2016-01-06 21:00:00,108,106,Empoli,Inter,INT,EMP,0,1,0.506892,1.13955,True,True,https://understat.com/match/728
ITA-Serie A,1516,2016-01-06 Juventus-Verona,2,2015,725,2016-01-06 18:00:00,98,94,Juventus,Verona,VER,JUV,3,0,1.4656,0.268673,True,True,https://understat.com/match/725
ITA-Serie A,1516,2016-01-06 Lazio-Carpi,2,2015,726,2016-01-06 18:00:00,96,103,Lazio,Carpi,CAP,LAZ,0,0,0.445881,0.194449,True,True,https://understat.com/match/726
ITA-Serie A,1516,2016-01-06 Napoli-Torino,2,2015,729,2016-01-06 23:45:00,105,113,Napoli,Torino,TOR,NAP,2,1,1.36081,1.05846,True,True,https://understat.com/match/729
ITA-Serie A,1516,2016-01-06 Palermo-Fiorentina,2,2015,723,2016-01-06 18:00:00,100,110,Palermo,Fiorentina,FIO,PAL,1,3,0.930207,1.39737,True,True,https://understat.com/match/723
ITA-Serie A,1516,2016-01-06 Sassuolo-Frosinone,2,2015,724,2016-01-06 18:00:00,104,112,Sassuolo,Frosinone,FRO,SAS,2,2,2.31584,0.181481,True,True,https://understat.com/match/724
ITA-Serie A,1516,2016-01-06 Udinese-Atalanta,2,2015,721,2016-01-06 15:30:00,99,107,Udinese,Atalanta,ATA,UDI,2,1,1.91362,1.10135,True,True,https://understat.com/match/721
ITA-Serie A,1516,2016-01-09 Carpi-Udinese,2,2015,730,2016-01-09 18:00:00,103,99,Carpi,Udinese,UDI,CAP,2,1,1.49909,0.326424,True,True,https://understat.com/match/730
ITA-Serie A,1516,2016-01-09 Fiorentina-Lazio,2,2015,731,2016-01-09 21:00:00,110,96,Fiorentina,Lazio,LAZ,FIO,1,3,0.733022,1.61272,True,True,https://understat.com/match/731
ITA-Serie A,1516,2016-01-09 Roma-AC Milan,2,2015,732,2016-01-09 23:45:00,95,111,Roma,AC Milan,MIL,ROM,1,1,1.03182,1.19666,True,True,https://understat.com/match/732
ITA-Serie A,1516,2016-01-10 Atalanta-Genoa,2,2015,734,2016-01-10 18:00:00,107,101,Atalanta,Genoa,GEN,ATA,0,2,0.664628,1.29873,True,True,https://understat.com/match/734
ITA-Serie A,1516,2016-01-10 Bologna-Chievo,2,2015,735,2016-01-10 18:00:00,97,109,Bologna,Chievo,CHI,BOL,0,1,1.22915,0.344665,True,True,https://understat.com/match/735
ITA-Serie A,1516,2016-01-10 Frosinone-Napoli,2,2015,737,2016-01-10 18:00:00,112,105,Frosinone,Napoli,NAP,FRO,1,5,0.317832,2.93173,True,True,https://understat.com/match/737
ITA-Serie A,1516,2016-01-10 Inter-Sassuolo,2,2015,733,2016-01-10 15:30:00,106,104,Inter,Sassuolo,SAS,INT,0,1,2.22072,2.23726,True,True,https://understat.com/match/733
ITA-Serie A,1516,2016-01-10 Sampdoria-Juventus,2,2015,739,2016-01-10 23:45:00,102,98,Sampdoria,Juventus,JUV,SAM,1,2,0.76502,1.24169,True,True,https://understat.com/match/739
ITA-Serie A,1516,2016-01-10 Torino-Empoli,2,2015,736,2016-01-10 18:00:00,113,108,Torino,Empoli,EMP,TOR,0,1,1.94161,1.23208,True,True,https://understat.com/match/736
ITA-Serie A,1516,2016-01-10 Verona-Palermo,2,2015,738,2016-01-10 18:00:00,94,100,Verona,Palermo,PAL,VER,0,1,2.97331,1.12513,True,True,https://understat.com/match/738
ITA-Serie A,1516,2016-01-16 Atalanta-Inter,2,2015,740,2016-01-16 18:00:00,107,106,Atalanta,Inter,INT,ATA,1,1,1.68736,0.718571,True,True,https://understat.com/match/740
ITA-Serie A,1516,2016-01-16 Napoli-Sassuolo,2,2015,742,2016-01-16 23:45:00,105,104,Napoli,Sassuolo,SAS,NAP,3,1,1.84787,1.04073,True,True,https://understat.com/match/742
ITA-Serie A,1516,2016-01-16 Torino-Frosinone,2,2015,741,2016-01-16 21:00:00,113,112,Torino,Frosinone,FRO,TOR,4,2,2.60731,0.651895,True,True,https://understat.com/match/741
ITA-Serie A,1516,2016-01-17 AC Milan-Fiorentina,2,2015,749,2016-01-17 23:45:00,111,110,AC Milan,Fiorentina,FIO,MIL,2,0,1.04719,0.821998,True,True,https://understat.com/match/749
ITA-Serie A,1516,2016-01-17 Bologna-Lazio,2,2015,744,2016-01-17 18:00:00,97,96,Bologna,Lazio,LAZ,BOL,2,2,1.45008,1.27249,True,True,https://understat.com/match/744
ITA-Serie A,1516,2016-01-17 Carpi-Sampdoria,2,2015,748,2016-01-17 18:00:00,103,102,Carpi,Sampdoria,SAM,CAP,2,1,1.3392,2.30542,True,True,https://understat.com/match/748
ITA-Serie A,1516,2016-01-17 Chievo-Empoli,2,2015,747,2016-01-17 18:00:00,109,108,Chievo,Empoli,EMP,CHI,1,1,1.13429,0.941671,True,True,https://understat.com/match/747
ITA-Serie A,1516,2016-01-17 Genoa-Palermo,2,2015,743,2016-01-17 15:30:00,101,100,Genoa,Palermo,PAL,GEN,4,0,2.93614,0.41324,True,True,https://understat.com/match/743
ITA-Serie A,1516,2016-01-17 Roma-Verona,2,2015,746,2016-01-17 18:00:00,95,94,Roma,Verona,VER,ROM,1,1,2.46945,1.20156,True,True,https://understat.com/match/746
ITA-Serie A,1516,2016-01-17 Udinese-Juventus,2,2015,745,2016-01-17 18:00:00,99,98,Udinese,Juventus,JUV,UDI,0,4,0.338728,2.68244,True,True,https://understat.com/match/745
ITA-Serie A,1516,2016-01-20 Sassuolo-Torino,2,2015,750,2016-01-20 23:45:00,104,113,Sassuolo,Torino,TOR,SAS,1,1,1.59728,0.960259,True,True,https://understat.com/match/750
ITA-Serie A,1516,2016-01-23 Empoli-AC Milan,2,2015,752,2016-01-23 23:45:00,108,111,Empoli,AC Milan,MIL,EMP,2,2,1.30659,1.18014,True,True,https://understat.com/match/752
ITA-Serie A,1516,2016-01-23 Frosinone-Atalanta,2,2015,751,2016-01-23 21:00:00,112,107,Frosinone,Atalanta,ATA,FRO,0,0,0.800838,0.975734,True,True,https://understat.com/match/751
ITA-Serie A,1516,2016-01-24 Fiorentina-Torino,2,2015,753,2016-01-24 15:30:00,110,113,Fiorentina,Torino,TOR,FIO,2,0,0.834601,1.19235,True,True,https://understat.com/match/753
ITA-Serie A,1516,2016-01-24 Inter-Carpi,2,2015,755,2016-01-24 18:00:00,106,103,Inter,Carpi,CAP,INT,1,1,2.22439,0.685858,True,True,https://understat.com/match/755
ITA-Serie A,1516,2016-01-24 Juventus-Roma,2,2015,760,2016-01-24 23:45:00,98,95,Juventus,Roma,ROM,JUV,1,0,0.693173,0.200084,True,True,https://understat.com/match/760
ITA-Serie A,1516,2016-01-24 Lazio-Chievo,2,2015,758,2016-01-24 18:00:00,96,109,Lazio,Chievo,CHI,LAZ,4,1,2.6703,1.48963,True,True,https://understat.com/match/758
ITA-Serie A,1516,2016-01-24 Palermo-Udinese,2,2015,759,2016-01-24 18:00:00,100,99,Palermo,Udinese,UDI,PAL,4,1,1.9135,1.78224,True,True,https://understat.com/match/759
ITA-Serie A,1516,2016-01-24 Sampdoria-Napoli,2,2015,754,2016-01-24 18:00:00,102,105,Sampdoria,Napoli,NAP,SAM,2,4,0.564595,3.3808,True,True,https://understat.com/match/754
ITA-Serie A,1516,2016-01-24 Sassuolo-Bologna,2,2015,756,2016-01-24 18:00:00,104,97,Sassuolo,Bologna,BOL,SAS,0,2,0.582814,1.77372,True,True,https://understat.com/match/756
ITA-Serie A,1516,2016-01-24 Verona-Genoa,2,2015,757,2016-01-24 18:00:00,94,101,Verona,Genoa,GEN,VER,1,1,1.74303,0.67278,True,True,https://understat.com/match/757
ITA-Serie A,1516,2016-01-30 Atalanta-Sassuolo,2,2015,762,2016-01-30 21:00:00,107,104,Atalanta,Sassuolo,SAS,ATA,1,1,1.13065,0.907407,True,True,https://understat.com/match/762
ITA-Serie A,1516,2016-01-30 Carpi-Palermo,2,2015,761,2016-01-30 18:00:00,103,100,Carpi,Palermo,PAL,CAP,1,1,1.18567,0.981895,True,True,https://understat.com/match/761
ITA-Serie A,1516,2016-01-30 Roma-Frosinone,2,2015,763,2016-01-30 23:45:00,95,112,Roma,Frosinone,FRO,ROM,3,1,1.21392,0.515185,True,True,https://understat.com/match/763
ITA-Serie A,1516,2016-01-31 AC Milan-Inter,2,2015,770,2016-01-31 23:45:00,111,106,AC Milan,Inter,INT,MIL,3,0,2.31764,1.75777,True,True,https://understat.com/match/770
ITA-Serie A,1516,2016-01-31 Bologna-Sampdoria,2,2015,769,2016-01-31 18:00:00,97,102,Bologna,Sampdoria,SAM,BOL,3,2,1.49711,1.44633,True,True,https://understat.com/match/769
ITA-Serie A,1516,2016-01-31 Chievo-Juventus,2,2015,764,2016-01-31 15:30:00,109,98,Chievo,Juventus,JUV,CHI,0,4,0.178979,3.68705,True,True,https://understat.com/match/764
ITA-Serie A,1516,2016-01-31 Genoa-Fiorentina,2,2015,768,2016-01-31 18:00:00,101,110,Genoa,Fiorentina,FIO,GEN,0,0,0.937274,0.584227,True,True,https://understat.com/match/768
ITA-Serie A,1516,2016-01-31 Napoli-Empoli,2,2015,767,2016-01-31 18:00:00,105,108,Napoli,Empoli,EMP,NAP,5,1,2.68666,0.239824,True,True,https://understat.com/match/767
ITA-Serie A,1516,2016-01-31 Torino-Verona,2,2015,766,2016-01-31 18:00:00,113,94,Torino,Verona,VER,TOR,0,0,1.61682,0.546912,True,True,https://understat.com/match/766
ITA-Serie A,1516,2016-01-31 Udinese-Lazio,2,2015,765,2016-01-31 18:00:00,99,96,Udinese,Lazio,LAZ,UDI,0,0,0.435839,0.870348,True,True,https://understat.com/match/765
ITA-Serie A,1516,2016-02-02 Sassuolo-Roma,2,2015,771,2016-02-02 23:45:00,104,95,Sassuolo,Roma,ROM,SAS,0,2,1.39147,2.61936,True,True,https://understat.com/match/771
ITA-Serie A,1516,2016-02-03 Empoli-Udinese,2,2015,779,2016-02-03 23:45:00,108,99,Empoli,Udinese,UDI,EMP,1,1,2.10015,0.665742,True,True,https://understat.com/match/779
ITA-Serie A,1516,2016-02-03 Fiorentina-Carpi,2,2015,773,2016-02-03 23:45:00,110,103,Fiorentina,Carpi,CAP,FIO,2,1,0.630181,0.959221,True,True,https://understat.com/match/773
ITA-Serie A,1516,2016-02-03 Frosinone-Bologna,2,2015,772,2016-02-03 21:30:00,112,97,Frosinone,Bologna,BOL,FRO,1,0,1.81211,1.06771,True,True,https://understat.com/match/772
ITA-Serie A,1516,2016-02-03 Inter-Chievo,2,2015,774,2016-02-03 23:45:00,106,109,Inter,Chievo,CHI,INT,1,0,2.4039,0.382305,True,True,https://understat.com/match/774
ITA-Serie A,1516,2016-02-03 Juventus-Genoa,2,2015,775,2016-02-03 23:45:00,98,101,Juventus,Genoa,GEN,JUV,1,0,0.716861,0.184361,True,True,https://understat.com/match/775
ITA-Serie A,1516,2016-02-03 Lazio-Napoli,2,2015,777,2016-02-03 23:45:00,96,105,Lazio,Napoli,NAP,LAZ,0,2,0.554354,1.55653,True,True,https://understat.com/match/777
ITA-Serie A,1516,2016-02-03 Palermo-AC Milan,2,2015,776,2016-02-03 23:45:00,100,111,Palermo,AC Milan,MIL,PAL,0,2,0.69714,2.3384,True,True,https://understat.com/match/776
ITA-Serie A,1516,2016-02-03 Sampdoria-Torino,2,2015,778,2016-02-03 23:45:00,102,113,Sampdoria,Torino,TOR,SAM,2,2,0.758631,1.84523,True,True,https://understat.com/match/778
ITA-Serie A,1516,2016-02-03 Verona-Atalanta,2,2015,780,2016-02-03 23:45:00,94,107,Verona,Atalanta,ATA,VER,2,1,1.54232,1.36097,True,True,https://understat.com/match/780
ITA-Serie A,1516,2016-02-06 Bologna-Fiorentina,2,2015,781,2016-02-06 21:00:00,97,110,Bologna,Fiorentina,FIO,BOL,1,1,1.01612,0.470711,True,True,https://understat.com/match/781
ITA-Serie A,1516,2016-02-06 Genoa-Lazio,2,2015,782,2016-02-06 23:45:00,101,96,Genoa,Lazio,LAZ,GEN,0,0,0.335093,0.521845,True,True,https://understat.com/match/782
ITA-Serie A,1516,2016-02-07 AC Milan-Udinese,2,2015,788,2016-02-07 18:00:00,111,99,AC Milan,Udinese,UDI,MIL,1,1,1.9269,1.45441,True,True,https://understat.com/match/788
ITA-Serie A,1516,2016-02-07 Atalanta-Empoli,2,2015,789,2016-02-07 21:00:00,107,108,Atalanta,Empoli,EMP,ATA,0,0,0.983654,0.588857,True,True,https://understat.com/match/789
ITA-Serie A,1516,2016-02-07 Frosinone-Juventus,2,2015,784,2016-02-07 18:00:00,112,98,Frosinone,Juventus,JUV,FRO,0,2,0.265668,1.57845,True,True,https://understat.com/match/784
ITA-Serie A,1516,2016-02-07 Napoli-Carpi,2,2015,786,2016-02-07 18:00:00,105,103,Napoli,Carpi,CAP,NAP,1,0,2.27124,0.0810378,True,True,https://understat.com/match/786
ITA-Serie A,1516,2016-02-07 Roma-Sampdoria,2,2015,790,2016-02-07 23:45:00,95,102,Roma,Sampdoria,SAM,ROM,2,1,1.46365,1.14306,True,True,https://understat.com/match/790
ITA-Serie A,1516,2016-02-07 Sassuolo-Palermo,2,2015,785,2016-02-07 18:00:00,104,100,Sassuolo,Palermo,PAL,SAS,2,2,2.28066,0.712807,True,True,https://understat.com/match/785
ITA-Serie A,1516,2016-02-07 Torino-Chievo,2,2015,787,2016-02-07 18:00:00,113,109,Torino,Chievo,CHI,TOR,1,2,0.955057,1.02676,True,True,https://understat.com/match/787
ITA-Serie A,1516,2016-02-07 Verona-Inter,2,2015,783,2016-02-07 15:30:00,94,106,Verona,Inter,INT,VER,3,3,1.30961,2.40052,True,True,https://understat.com/match/783
ITA-Serie A,1516,2016-02-11 Lazio-Verona,2,2015,791,2016-02-11 23:45:00,96,94,Lazio,Verona,VER,LAZ,5,2,4.18006,0.363488,True,True,https://understat.com/match/791
ITA-Serie A,1516,2016-02-12 Carpi-Roma,2,2015,792,2016-02-12 23:45:00,103,95,Carpi,Roma,ROM,CAP,1,3,0.873983,2.28532,True,True,https://understat.com/match/792
ITA-Serie A,1516,2016-02-13 Chievo-Sassuolo,2,2015,794,2016-02-13 21:00:00,109,104,Chievo,Sassuolo,SAS,CHI,1,1,1.50751,1.10703,True,True,https://understat.com/match/794
ITA-Serie A,1516,2016-02-13 Empoli-Frosinone,2,2015,793,2016-02-13 18:00:00,108,112,Empoli,Frosinone,FRO,EMP,1,2,2.54317,1.02693,True,True,https://understat.com/match/793
ITA-Serie A,1516,2016-02-13 Juventus-Napoli,2,2015,795,2016-02-13 23:45:00,98,105,Juventus,Napoli,NAP,JUV,1,0,0.560005,0.223882,True,True,https://understat.com/match/795
ITA-Serie A,1516,2016-02-14 AC Milan-Genoa,2,2015,796,2016-02-14 15:30:00,111,101,AC Milan,Genoa,GEN,MIL,2,1,0.743611,1.08215,True,True,https://understat.com/match/796
ITA-Serie A,1516,2016-02-14 Fiorentina-Inter,2,2015,800,2016-02-14 23:45:00,110,106,Fiorentina,Inter,INT,FIO,2,1,1.76114,0.638279,True,True,https://understat.com/match/800
ITA-Serie A,1516,2016-02-14 Palermo-Torino,2,2015,797,2016-02-14 18:00:00,100,113,Palermo,Torino,TOR,PAL,1,3,0.986373,3.01088,True,True,https://understat.com/match/797
ITA-Serie A,1516,2016-02-14 Sampdoria-Atalanta,2,2015,798,2016-02-14 18:00:00,102,107,Sampdoria,Atalanta,ATA,SAM,0,0,0.923922,0.22159,True,True,https://understat.com/match/798
ITA-Serie A,1516,2016-02-14 Udinese-Bologna,2,2015,799,2016-02-14 18:00:00,99,97,Udinese,Bologna,BOL,UDI,0,1,1.73146,1.03902,True,True,https://understat.com/match/799
ITA-Serie A,1516,2016-02-19 Bologna-Juventus,2,2015,801,2016-02-19 23:45:00,97,98,Bologna,Juventus,JUV,BOL,0,0,0.253376,0.824045,True,True,https://understat.com/match/801
ITA-Serie A,1516,2016-02-20 Inter-Sampdoria,2,2015,803,2016-02-20 23:45:00,106,102,Inter,Sampdoria,SAM,INT,3,1,1.91305,0.931898,True,True,https://understat.com/match/803
ITA-Serie A,1516,2016-02-20 Verona-Chievo,2,2015,802,2016-02-20 21:00:00,94,109,Verona,Chievo,CHI,VER,3,1,2.44214,1.28607,True,True,https://understat.com/match/802
ITA-Serie A,1516,2016-02-21 Atalanta-Fiorentina,2,2015,806,2016-02-21 18:00:00,107,110,Atalanta,Fiorentina,FIO,ATA,2,3,2.03351,1.94407,True,True,https://understat.com/match/806
ITA-Serie A,1516,2016-02-21 Frosinone-Lazio,2,2015,808,2016-02-21 21:00:00,112,96,Frosinone,Lazio,LAZ,FRO,0,0,0.630916,0.758094,True,True,https://understat.com/match/808
ITA-Serie A,1516,2016-02-21 Genoa-Udinese,2,2015,804,2016-02-21 18:00:00,101,99,Genoa,Udinese,UDI,GEN,2,1,3.02477,1.73936,True,True,https://understat.com/match/804
ITA-Serie A,1516,2016-02-21 Roma-Palermo,2,2015,809,2016-02-21 23:45:00,95,100,Roma,Palermo,PAL,ROM,5,0,2.43671,0.207981,True,True,https://understat.com/match/809
ITA-Serie A,1516,2016-02-21 Sassuolo-Empoli,2,2015,805,2016-02-21 18:00:00,104,108,Sassuolo,Empoli,EMP,SAS,3,2,0.982567,1.49386,True,True,https://understat.com/match/805
ITA-Serie A,1516,2016-02-21 Torino-Carpi,2,2015,807,2016-02-21 18:00:00,113,103,Torino,Carpi,CAP,TOR,0,0,1.23939,0.299053,True,True,https://understat.com/match/807
ITA-Serie A,1516,2016-02-23 Napoli-AC Milan,2,2015,810,2016-02-23 00:00:00,105,111,Napoli,AC Milan,MIL,NAP,1,1,1.40477,0.593696,True,True,https://understat.com/match/810
ITA-Serie A,1516,2016-02-27 AC Milan-Torino,2,2015,812,2016-02-27 23:45:00,111,113,AC Milan,Torino,TOR,MIL,1,0,1.34094,0.678004,True,True,https://understat.com/match/812
ITA-Serie A,1516,2016-02-27 Empoli-Roma,2,2015,811,2016-02-27 21:00:00,108,95,Empoli,Roma,ROM,EMP,1,3,0.332954,1.08467,True,True,https://understat.com/match/811
ITA-Serie A,1516,2016-02-28 Carpi-Atalanta,2,2015,817,2016-02-28 18:00:00,103,107,Carpi,Atalanta,ATA,CAP,1,1,1.43845,0.947109,True,True,https://understat.com/match/817
ITA-Serie A,1516,2016-02-28 Chievo-Genoa,2,2015,815,2016-02-28 18:00:00,109,101,Chievo,Genoa,GEN,CHI,1,0,1.76947,0.526085,True,True,https://understat.com/match/815
ITA-Serie A,1516,2016-02-28 Juventus-Inter,2,2015,818,2016-02-28 23:45:00,98,106,Juventus,Inter,INT,JUV,2,0,1.97864,0.358357,True,True,https://understat.com/match/818
ITA-Serie A,1516,2016-02-28 Palermo-Bologna,2,2015,813,2016-02-28 15:30:00,100,97,Palermo,Bologna,BOL,PAL,0,0,0.636809,1.04567,True,True,https://understat.com/match/813
ITA-Serie A,1516,2016-02-28 Sampdoria-Frosinone,2,2015,814,2016-02-28 18:00:00,102,112,Sampdoria,Frosinone,FRO,SAM,2,0,1.30627,0.49477,True,True,https://understat.com/match/814
ITA-Serie A,1516,2016-02-28 Udinese-Verona,2,2015,816,2016-02-28 18:00:00,99,94,Udinese,Verona,VER,UDI,2,0,2.04738,0.58858,True,True,https://understat.com/match/816
ITA-Serie A,1516,2016-02-29 Lazio-Sassuolo,2,2015,819,2016-02-29 22:00:00,96,104,Lazio,Sassuolo,SAS,LAZ,0,2,1.33889,1.58757,True,True,https://understat.com/match/819
ITA-Serie A,1516,2016-03-01 Fiorentina-Napoli,2,2015,820,2016-03-01 00:00:00,110,105,Fiorentina,Napoli,NAP,FIO,1,1,0.79925,0.911915,True,True,https://understat.com/match/820
ITA-Serie A,1516,2016-03-04 Roma-Fiorentina,2,2015,821,2016-03-04 23:45:00,95,110,Roma,Fiorentina,FIO,ROM,4,1,2.52965,1.07664,True,True,https://understat.com/match/821
ITA-Serie A,1516,2016-03-05 Napoli-Chievo,2,2015,823,2016-03-05 23:45:00,105,109,Napoli,Chievo,CHI,NAP,3,1,3.32828,0.275541,True,True,https://understat.com/match/823
ITA-Serie A,1516,2016-03-05 Verona-Sampdoria,2,2015,822,2016-03-05 21:00:00,94,102,Verona,Sampdoria,SAM,VER,0,3,1.17161,2.77424,True,True,https://understat.com/match/822
ITA-Serie A,1516,2016-03-06 Atalanta-Juventus,2,2015,826,2016-03-06 18:00:00,107,98,Atalanta,Juventus,JUV,ATA,0,2,0.65994,1.16757,True,True,https://understat.com/match/826
ITA-Serie A,1516,2016-03-06 Bologna-Carpi,2,2015,828,2016-03-06 18:00:00,97,103,Bologna,Carpi,CAP,BOL,0,0,1.16209,0.285025,True,True,https://understat.com/match/828
ITA-Serie A,1516,2016-03-06 Frosinone-Udinese,2,2015,829,2016-03-06 18:00:00,112,99,Frosinone,Udinese,UDI,FRO,2,0,1.09511,0.142297,True,True,https://understat.com/match/829
ITA-Serie A,1516,2016-03-06 Genoa-Empoli,2,2015,827,2016-03-06 18:00:00,101,108,Genoa,Empoli,EMP,GEN,1,0,1.05898,1.03143,True,True,https://understat.com/match/827
ITA-Serie A,1516,2016-03-06 Inter-Palermo,2,2015,830,2016-03-06 23:45:00,106,100,Inter,Palermo,PAL,INT,3,1,1.0249,0.769584,True,True,https://understat.com/match/830
ITA-Serie A,1516,2016-03-06 Sassuolo-AC Milan,2,2015,825,2016-03-06 18:00:00,104,111,Sassuolo,AC Milan,MIL,SAS,2,0,1.65735,1.19852,True,True,https://understat.com/match/825
ITA-Serie A,1516,2016-03-06 Torino-Lazio,2,2015,824,2016-03-06 15:30:00,113,96,Torino,Lazio,LAZ,TOR,1,1,2.49094,1.32027,True,True,https://understat.com/match/824
ITA-Serie A,1516,2016-03-11 Juventus-Sassuolo,2,2015,831,2016-03-11 23:45:00,98,104,Juventus,Sassuolo,SAS,JUV,1,0,1.48559,0.419901,True,True,https://understat.com/match/831
ITA-Serie A,1516,2016-03-12 Empoli-Sampdoria,2,2015,832,2016-03-12 21:00:00,108,102,Empoli,Sampdoria,SAM,EMP,1,1,1.83798,0.754732,True,True,https://understat.com/match/832
