league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ESP-La Liga,1920,2020-01-26 Real Valladolid-Real Madrid,4,2019,12232,2020-01-26 20:00:00,231,150,Real Valladolid,Real Madrid,RMA,VAL,0,1,0.190691,0.5486,True,True,https://understat.com/match/12232
ESP-La Liga,1920,2020-02-01 Granada-Espanyol,4,2019,12235,2020-02-01 12:00:00,155,141,Granada,Espanyol,ESP,GRA,2,1,0.875651,2.69997,True,True,https://understat.com/match/12235
ESP-La Liga,1920,2020-02-01 Mallorca-Real Valladolid,4,2019,12237,2020-02-01 17:30:00,239,231,Mallorca,Real Valladolid,VAL,MAL,0,1,0.550096,1.09282,True,True,https://understat.com/match/12237
ESP-La Liga,1920,2020-02-01 Real Madrid-Atletico Madrid,4,2019,12238,2020-02-01 15:00:00,150,143,Real Madrid,Atletico Madrid,ATL,RMA,1,0,1.08227,0.454401,True,True,https://understat.com/match/12238
ESP-La Liga,1920,2020-02-01 Valencia-Celta Vigo,4,2019,12240,2020-02-01 20:00:00,146,152,Valencia,Celta Vigo,CEL,VAL,1,0,1.103,1.35798,True,True,https://understat.com/match/12240
ESP-La Liga,1920,2020-02-02 Athletic Club-Getafe,4,2019,12242,2020-02-02 15:00:00,147,142,Athletic Club,Getafe,GET,ATH,0,2,0.734487,2.25172,True,True,https://understat.com/match/12242
ESP-La Liga,1920,2020-02-02 Barcelona-Levante,4,2019,12233,2020-02-02 20:00:00,148,151,Barcelona,Levante,LEV,BAR,2,1,3.38735,1.21881,True,True,https://understat.com/match/12233
ESP-La Liga,1920,2020-02-02 Eibar-Real Betis,4,2019,12234,2020-02-02 13:00:00,156,153,Eibar,Real Betis,BET,EIB,1,1,2.28348,0.959112,True,True,https://understat.com/match/12234
ESP-La Liga,1920,2020-02-02 Leganes-Real Sociedad,4,2019,12236,2020-02-02 11:00:00,159,140,Leganes,Real Sociedad,SOC,LEG,2,1,1.42,0.108866,True,True,https://understat.com/match/12236
ESP-La Liga,1920,2020-02-02 Sevilla-Alaves,4,2019,12239,2020-02-02 17:30:00,138,158,Sevilla,Alaves,ALA,SEV,1,1,1.64919,0.984092,True,True,https://understat.com/match/12239
ESP-La Liga,1920,2020-02-02 Villarreal-Osasuna,4,2019,12241,2020-02-02 17:30:00,154,157,Villarreal,Osasuna,OSA,VIL,3,1,1.9166,0.915717,True,True,https://understat.com/match/12241
ESP-La Liga,1920,2020-02-07 Alaves-Eibar,4,2019,12249,2020-02-07 20:00:00,158,156,Alaves,Eibar,EIB,ALA,2,1,1.44414,0.159152,True,True,https://understat.com/match/12249
ESP-La Liga,1920,2020-02-08 Atletico Madrid-Granada,4,2019,12250,2020-02-08 20:00:00,143,155,Atletico Madrid,Granada,GRA,ATL,1,0,0.92576,0.89501,True,True,https://understat.com/match/12250
ESP-La Liga,1920,2020-02-08 Getafe-Valencia,4,2019,12244,2020-02-08 15:00:00,142,146,Getafe,Valencia,VAL,GET,3,0,3.27894,0.257146,True,True,https://understat.com/match/12244
ESP-La Liga,1920,2020-02-08 Levante-Leganes,4,2019,12245,2020-02-08 12:00:00,151,159,Levante,Leganes,LEG,LEV,2,0,0.933595,1.18902,True,True,https://understat.com/match/12245
ESP-La Liga,1920,2020-02-08 Real Valladolid-Villarreal,4,2019,12248,2020-02-08 17:30:00,231,154,Real Valladolid,Villarreal,VIL,VAL,1,1,0.646254,1.38092,True,True,https://understat.com/match/12248
ESP-La Liga,1920,2020-02-09 Celta Vigo-Sevilla,4,2019,12252,2020-02-09 17:30:00,152,138,Celta Vigo,Sevilla,SEV,CEL,2,1,1.38338,1.13918,True,True,https://understat.com/match/12252
ESP-La Liga,1920,2020-02-09 Espanyol-Mallorca,4,2019,12243,2020-02-09 11:00:00,141,239,Espanyol,Mallorca,MAL,ESP,1,0,1.81523,0.669911,True,True,https://understat.com/match/12243
ESP-La Liga,1920,2020-02-09 Osasuna-Real Madrid,4,2019,12246,2020-02-09 15:00:00,157,150,Osasuna,Real Madrid,RMA,OSA,1,4,0.68297,2.74949,True,True,https://understat.com/match/12246
ESP-La Liga,1920,2020-02-09 Real Betis-Barcelona,4,2019,12251,2020-02-09 20:00:00,153,148,Real Betis,Barcelona,BAR,BET,2,3,1.05905,1.85454,True,True,https://understat.com/match/12251
